date,ip_growth
1993-04-30,0.2310435604356808
1993-05-31,0.7015452160350855
1993-06-30,1.0326393007944563
1993-07-31,1.1618793518329438
1993-08-31,1.1786309973535614
1993-09-30,1.2449988695992973
1993-10-31,0.8315826081743855
1993-11-30,1.1126203166340694
1993-12-31,0.9869224337588418
1994-01-31,1.497237293624437
1994-02-28,1.471463580670903
1994-03-31,1.4328671866556033
1994-04-30,1.9866681706842044
1994-05-31,2.385058233174161
1994-06-30,2.471844956306215
1994-07-31,3.68294552929436
1994-08-31,3.7051508203071792
1994-09-30,3.53365072245535
1994-10-31,4.293193842701548
1994-11-30,4.277807350622871
1994-12-31,3.906137284785548
1995-01-31,4.715096856877315
1995-02-28,4.752313406252922
1995-03-31,4.678291948950297
1995-04-30,4.505851814458297
1995-05-31,4.355644511602431
1995-06-30,4.640355161975634
1995-07-31,4.519075360306896
1995-08-31,4.382525656282654
1995-09-30,4.375749667775295
1995-10-31,3.142729723924817
1995-11-30,2.5315522973694993
1995-12-31,2.161816208735612
1996-01-31,2.716578001347534
1996-02-29,3.553191815095115
1996-03-31,3.342040530186128
1996-04-30,4.008577713195322
1996-05-31,3.758143392820654
1996-06-30,3.347939360991123
1996-07-31,3.852252457698583
1996-08-31,3.800333573261233
1996-09-30,3.5427130666697915
1996-10-31,4.786471617568032
1996-11-30,5.199018267559673
1996-12-31,5.0023854361513385
1997-01-31,4.713066720378085
1997-02-28,4.04275167669036
1997-03-31,4.027891283864914
1997-04-30,4.049612077506254
1997-05-31,3.9817108727723727
1997-06-30,3.614420951115058
1997-07-31,4.1686865515033205
1997-08-31,4.225463968869354
1997-09-30,3.767852918465041
1997-10-31,3.435559605559729
1997-11-30,3.5384543758686973
1997-12-31,3.5336141182488947
1998-01-31,4.610499543180589
1998-02-28,4.370618232087705
1998-03-31,3.9549838273853206
1998-04-30,2.5183209034121257
1998-05-31,3.0589797676965924
1998-06-30,2.9051417193790576
1998-07-31,2.469854816250491
1998-08-31,1.7191044221117315
1998-09-30,1.3536234210017797
1998-10-31,1.3387194743074158
1998-11-30,1.182880997165913
1998-12-31,0.9154009877329812
1999-01-31,0.9392923511015382
1999-02-28,1.3312025568287082
1999-03-31,1.4115557695023075
1999-04-30,3.6370259538776626
1999-05-31,3.1618476054112774
1999-06-30,2.6559573817931303
1999-07-31,2.219178882853119
1999-08-31,3.034639493040749
1999-09-30,3.0790457806210068
1999-10-31,4.123457533793888
1999-11-30,4.361852949412337
1999-12-31,5.018677537797524
2000-01-31,6.441546765422835
2000-02-29,6.771128307082231
2000-03-31,6.732765009880669
2000-04-30,5.975784851073374
2000-05-31,5.953600297173022
2000-06-30,5.426409808147541
2000-07-31,5.255116444653202
2000-08-31,5.243021403002331
2000-09-30,4.985960453064932
2000-10-31,3.5330463189220143
2000-11-30,2.493314147982026
2000-12-31,2.569963523846742
2001-01-31,1.2022987420210718
2001-02-28,0.0919012506539878
2001-03-31,-0.8370027126389115
2001-04-30,-1.4073143218477226
2001-05-31,-1.5439204995290412
2001-06-30,-1.8852754403203855
2001-07-31,-3.647128095472119
2001-08-31,-4.296572939635968
2001-09-30,-4.359966240950337
2001-10-31,-4.241275900836472
2001-11-30,-4.143095230450642
2001-12-31,-4.232306752196607
2002-01-31,-4.42935214817396
2002-02-28,-3.795315729381399
2002-03-31,-2.8945183705695228
2002-04-30,-2.933849184364672
2002-05-31,-2.8418557941038265
2002-06-30,-2.498406854443911
2002-07-31,-2.2539396327706434
2002-08-31,-2.5716536038771127
2002-09-30,-2.7150631684984243
2002-10-31,-2.1548767399852204
2002-11-30,-2.0320159384579517
2002-12-31,-1.2894401364231722
2003-01-31,-0.5500486468303261
2003-02-28,0.4190464241585485
2003-03-31,0.5861358329097113
2003-04-30,0.0855839848746298
2003-05-31,0.2205523589894844
2003-06-30,0.472759784062319
2003-07-31,1.0316522065837763
2003-08-31,2.0006985643723585
2003-09-30,2.764838264132452
2003-10-31,3.4178107874482873
2003-11-30,3.765696294932534
2003-12-31,4.573451973974063
2004-01-31,4.511422262089917
2004-02-29,4.3469722170722855
2004-03-31,4.474763248843848
2004-04-30,6.467991136985967
2004-05-31,6.548104015305507
2004-06-30,6.479256334932321
2004-07-31,6.043680455552876
2004-08-31,6.026474249635472
2004-09-30,5.2348555566470445
2004-10-31,5.5301031428631084
2004-11-30,5.687988956541549
2004-12-31,5.729844866822997
2005-01-31,5.029470206295414
2005-02-28,4.577051452988808
2005-03-31,4.034532807728338
2005-04-30,4.263687799989377
2005-05-31,4.103234223790838
2005-06-30,3.828385744611129
2005-07-31,3.9750224627529183
2005-08-31,3.7806426916689624
2005-09-30,3.3959290118441707
2005-10-31,3.326031316463655
2005-11-30,3.1098420297383456
2005-12-31,3.294036872772136
2006-01-31,3.613547079364057
2006-02-28,3.322646711491009
2006-03-31,3.539730676047653
2006-04-30,2.868888061451951
2006-05-31,2.716406067013799
2006-06-30,2.551453844943119
2006-07-31,2.131339686012312
2006-08-31,2.4186971007489437
2006-09-30,2.1536214128937647
2006-10-31,1.8321228066573576
2006-11-30,1.1194579141350205
2006-12-31,1.154893208365554
2007-01-31,1.5299812384634102
2007-02-28,1.7261531704630433
2007-03-31,1.8307713511745531
2007-04-30,2.1711653501476875
2007-05-31,2.6221522468913365
2007-06-30,2.2192386087676885
2007-07-31,2.8152515505700246
2007-08-31,2.3785051682870204
2007-09-30,2.564369750496482
2007-10-31,2.733294896652904
2007-11-30,2.9114506033058127
2007-12-31,2.7166280978077655
2008-01-31,2.3006739134596668
2008-02-29,1.8054384957683924
2008-03-31,1.794239916790732
2008-04-30,1.6204056904043729
2008-05-31,1.7686815783956225
2008-06-30,1.9413108501356304
2008-07-31,1.405408610624591
2008-08-31,1.0716141249042397
2008-09-30,0.5583339129072608
2008-10-31,-3.015417261833949
2008-11-30,-5.765696160481619
2008-12-31,-6.5184848024311535
2009-01-31,-8.421996105952115
2009-02-28,-7.885487582250898
2009-03-31,-7.538723973640765
2009-04-30,-6.648465151698934
2009-05-31,-6.38345516768897
2009-06-30,-5.608279715782894
2009-07-31,-3.296110906593626
2009-08-31,-2.9350811463118567
2009-09-30,-2.525712661169844
2009-10-31,-0.5681547137222789
2009-11-30,2.1259646498103564
2009-12-31,2.6170800527818616
2010-01-31,4.465353879600912
2010-02-28,4.548934217980876
2010-03-31,6.381895338956696
2010-04-30,6.693246888398617
2010-05-31,6.310297053694773
2010-06-30,5.684064737396181
2010-07-31,5.8203474596775795
2010-08-31,5.139891905607705
2010-09-30,4.374077822137281
2010-10-31,3.556901298823039
2010-11-30,5.0557167752622885
2010-12-31,4.931647670302963
2011-01-31,6.0277553607828125
2011-02-28,6.751813634992434
2011-03-31,5.868312087092425
2011-04-30,5.914379314186299
2011-05-31,5.956554943432634
2011-06-30,5.665693517166762
2011-07-31,4.332908851593572
2011-08-31,2.5014511597175635
2011-09-30,2.654382148590755
2011-10-31,2.5848845610291056
2011-11-30,1.1995885330469345
2011-12-31,0.3149723231754116
2012-01-31,0.4604338093824436
2012-02-29,0.6917650424287765
2012-03-31,0.2674664285392085
2012-04-30,-0.8176153964599226
2012-05-31,-1.1963443460987628
2012-06-30,-1.1697937249718762
2012-07-31,-0.6157868705181446
2012-08-31,-0.7721672272253808
2012-09-30,-0.7096324041859021
2012-10-31,-0.5453323440485907
2012-11-30,-0.7251200891808494
2012-12-31,0.1573423313742914
2013-01-31,1.4219854407245882
2013-02-28,1.2220342871300995
2013-03-31,1.266583572982828
2013-04-30,1.8166052303536244
2013-05-31,1.6117833599591698
2013-06-30,1.1560550808825103
2013-07-31,1.4581053330489244
2013-08-31,1.872914788755936
2013-09-30,2.110375844084656
2013-10-31,2.9624435970258847
2013-11-30,2.7646411706192455
2013-12-31,2.58388262758542
2014-01-31,0.9264522198731708
2014-02-28,0.6995701249025689
2014-03-31,1.0193316040249358
2014-04-30,2.004045207220791
2014-05-31,2.250647145571933
2014-06-30,1.8246020054141896
2014-07-31,1.7944779039030752
2014-08-31,1.7887363600296984
2014-09-30,1.7883195696248964
2014-10-31,1.366768488594778
2014-11-30,1.4139668772842284
2014-12-31,0.9138266876816956
2015-01-31,0.581211077312975
2015-02-28,-0.2550371260499025
2015-03-31,-1.1058950968222074
2015-04-30,-1.7119292994925828
2015-05-31,-1.8088569133419723
2015-06-30,-1.2522064988833157
2015-07-31,-1.9019043521497456
2015-08-31,-2.15974665740574
2015-09-30,-2.4260736178863342
2015-10-31,-2.352277874444345
2015-11-30,-3.0901477517287996
2015-12-31,-3.1808316812477693
2016-01-31,-3.93662066565587
2016-02-29,-3.499307203914015
2016-03-31,-3.363069805377886
2016-04-30,-2.863403839604388
2016-05-31,-2.7267387375128913
2016-06-30,-2.7804118678385614
2016-07-31,-1.8276609568973603
2016-08-31,-1.4428761280956648
2016-09-30,-1.346951515257135
2016-10-31,-1.3358554013659658
2016-11-30,-0.66254029958895
2016-12-31,-0.0554343541896904
2017-01-31,0.925738109179913
2017-02-28,1.9385919559848688
2017-03-31,1.7229551654699156
2017-04-30,1.3906675925811922
2017-05-31,1.434273929201124
2017-06-30,1.52659661074479
2017-07-31,1.9784065801056672
2017-08-31,2.416697295504144
2017-09-30,2.7280066140919987
2017-10-31,5.554310280064032
2017-11-30,9.445968999670908
2017-12-31,9.82163531731603
2018-01-31,6.896118282398648
2018-02-28,5.294670610384143
2018-03-31,5.262556830724703
2018-04-30,5.22376634680232
2018-05-31,4.564554569823373
2018-06-30,3.977696283234879
2018-07-31,4.408508761645039
2018-08-31,4.0479975955854135
2018-09-30,3.792675360313528
2018-10-31,0.4536819047644795
2018-11-30,-2.27224924892261
2018-12-31,-2.930661480847738
2019-01-31,-2.5387503498754875
2019-02-28,-2.5332096218511375
2019-03-31,-3.475465549094985
2019-04-30,-2.3095956028254294
2019-05-31,-2.4715341615521185
2019-06-30,-1.487576835401955
2019-07-31,-2.055755674508162
2019-08-31,-2.208803342418981
2019-09-30,-1.9034959551463668
2019-10-31,-1.424186883117307
2019-11-30,-1.11149705397836
2019-12-31,-1.5238810348437264
2020-01-31,-1.9304715495878095
2020-02-29,-1.8944506726528023
2020-03-31,-0.8057152911405701
2020-04-30,-0.1306564108306569
2020-05-31,0.6113905140787272
2020-06-30,0.8737386969477738
2020-07-31,2.935381250656097
2020-08-31,3.6090840108872952
2020-09-30,3.1705780989393766
2020-10-31,4.202916495760071
2020-11-30,5.289513817058884
2020-12-31,5.965658343206503
2021-01-31,7.916579997576665
2021-02-28,8.942058073844178
2021-03-31,8.60914948622149
2021-04-30,9.664875800132387
2021-05-31,10.38366823772873
2021-06-30,11.398035754793192
2021-07-31,9.722647615814736
2021-08-31,8.750350580028456
2021-09-30,7.182065983124147
2021-10-31,6.963881502660357
2021-11-30,7.687838575116404
2021-12-31,6.822438286869952
2022-01-31,5.136253751534928
2022-02-28,5.172726421057526
2022-03-31,4.943915285318514
2022-04-30,4.1792231390973775
2022-05-31,3.267242684129718
2022-06-30,2.48860215246361
2022-07-31,1.3679645044563244
2022-08-31,0.5986756076973799
2022-09-30,-0.0174938746611628
2022-10-31,-0.743890075884388
2022-11-30,-2.5559013042381893
2022-12-31,-2.5948849473617055
2023-01-31,-2.315561175098094
2023-02-28,-1.6314444819359104
2023-03-31,-1.9700817703802451
2023-04-30,-2.296214473482604
2023-05-31,-2.7279488331796355
2023-06-30,-1.9781609476772255
2023-07-31,-1.248381283111093
2023-08-31,-0.7522434441068357
2023-09-30,-0.0951166796843852
2023-10-31,-0.4027033835646085
2023-11-30,-0.4273116156219101
