date,payout_ratio
1992-10-15,0.3948774
1992-10-16,0.39581606
1992-10-17,0.39581284
1992-10-18,0.39580634
1992-10-19,0.39714235
1992-10-20,0.39891192
1992-10-21,0.39481044
1992-10-22,0.39450935
1992-10-23,0.39223275
1992-10-24,0.39223275
1992-10-25,0.39223275
1992-10-26,0.3926922
1992-10-27,0.3915005
1992-10-28,0.39143997
1992-10-29,0.39254138
1992-10-30,0.3925952
1992-10-31,0.39259535
1992-11-01,0.39259812
1992-11-02,0.3924799
1992-11-03,0.3924859
1992-11-04,0.39247793
1992-11-05,0.3919822
1992-11-06,0.3919199
1992-11-07,0.3919199
1992-11-08,0.3919199
1992-11-09,0.39171392
1992-11-10,0.39366677
1992-11-11,0.39310843
1992-11-12,0.3922893
1992-11-13,0.40353388
1992-11-14,0.4035374
1992-11-15,0.40346366
1992-11-16,0.40398
1992-11-17,0.40403432
1992-11-18,0.40402538
1992-11-19,0.40553263
1992-11-20,0.40549535
1992-11-21,0.40549535
1992-11-22,0.40549457
1992-11-23,0.40544018
1992-11-24,0.40457264
1992-11-25,0.40438724
1992-11-26,0.40438724
1992-11-27,0.4041798
1992-11-28,0.4041798
1992-11-29,0.4041798
1992-11-30,0.40413284
1992-12-01,0.40416375
1992-12-02,0.40360126
1992-12-03,0.4035753
1992-12-04,0.40356347
1992-12-05,0.40356347
1992-12-06,0.40356347
1992-12-07,0.40349337
1992-12-08,0.40353873
1992-12-09,0.40338334
1992-12-10,0.4033679
1992-12-11,0.4033939
1992-12-12,0.4033939
1992-12-13,0.4033939
1992-12-14,0.4033912
1992-12-15,0.4031496
1992-12-16,0.40287846
1992-12-17,0.4033969
1992-12-18,0.40376058
1992-12-19,0.4037615
1992-12-20,0.4037615
1992-12-21,0.4039304
1992-12-22,0.4036449
1992-12-23,0.40291715
1992-12-24,0.4029175
1992-12-25,0.4029175
1992-12-26,0.4029175
1992-12-27,0.4028941
1992-12-28,0.40288955
1992-12-29,0.4028909
1992-12-30,0.40286592
1992-12-31,0.40286592
1993-01-01,0.40286592
1993-01-02,0.40286592
1993-01-03,0.40286592
1993-01-04,0.4028699
1993-01-05,0.4029901
1993-01-06,0.40309978
1993-01-07,0.4035676
1993-01-08,0.4033746
1993-01-09,0.4033746
1993-01-10,0.4033746
1993-01-11,0.40321693
1993-01-12,0.40316612
1993-01-13,0.40073672
1993-01-14,0.39951602
1993-01-15,0.3986271
1993-01-16,0.3986271
1993-01-17,0.3986271
1993-01-18,0.39874408
1993-01-19,0.39936993
1993-01-20,0.3991601
1993-01-21,0.39297885
1993-01-22,0.39245996
1993-01-23,0.39245996
1993-01-24,0.39278877
1993-01-25,0.38747397
1993-01-26,0.3851069
1993-01-27,0.38492724
1993-01-28,0.38163573
1993-01-29,0.38470608
1993-01-30,0.38470608
1993-01-31,0.3846993
1993-02-01,0.38433853
1993-02-02,0.3860841
1993-02-03,0.38756195
1993-02-04,0.38780683
1993-02-05,0.387737
1993-02-06,0.38769543
1993-02-07,0.38769543
1993-02-08,0.38725376
1993-02-09,0.38819206
1993-02-10,0.38824818
1993-02-11,0.3856531
1993-02-12,0.38549355
1993-02-13,0.38550892
1993-02-14,0.38550836
1993-02-15,0.38550836
1993-02-16,0.38496816
1993-02-17,0.38345286
1993-02-18,0.3836098
1993-02-19,0.38365674
1993-02-20,0.38365674
1993-02-21,0.38365674
1993-02-22,0.38335383
1993-02-23,0.37871337
1993-02-24,0.3790767
1993-02-25,0.38727984
1993-02-26,0.38589782
1993-02-27,0.38589782
1993-02-28,0.38360688
1993-03-01,0.38327894
1993-03-02,0.3826806
1993-03-03,0.38169065
1993-03-04,0.3808652
1993-03-05,0.38082275
1993-03-06,0.38082275
1993-03-07,0.38082275
1993-03-08,0.3800541
1993-03-09,0.3784405
1993-03-10,0.37633985
1993-03-11,0.3762388
1993-03-12,0.3749871
1993-03-13,0.3749871
1993-03-14,0.3749871
1993-03-15,0.37482333
1993-03-16,0.37501088
1993-03-17,0.3748479
1993-03-18,0.3745825
1993-03-19,0.37448505
1993-03-20,0.37451518
1993-03-21,0.37451518
1993-03-22,0.37451616
1993-03-23,0.37496352
1993-03-24,0.37504783
1993-03-25,0.37498263
1993-03-26,0.3749055
1993-03-27,0.3749055
1993-03-28,0.3749055
1993-03-29,0.3745758
1993-03-30,0.37431243
1993-03-31,0.37426654
1993-04-01,0.37427253
1993-04-02,0.3742958
1993-04-03,0.37430513
1993-04-04,0.37430513
1993-04-05,0.37433946
1993-04-06,0.37404415
1993-04-07,0.37382483
1993-04-08,0.3735114
1993-04-09,0.37355828
1993-04-10,0.37355828
1993-04-11,0.37355828
1993-04-12,0.37216753
1993-04-13,0.37183845
1993-04-14,0.37043992
1993-04-15,0.3708144
1993-04-16,0.37106445
1993-04-17,0.37106445
1993-04-18,0.37119198
1993-04-19,0.37231562
1993-04-20,0.3716962
1993-04-21,0.37925005
1993-04-22,0.37900335
1993-04-23,0.3799376
1993-04-24,0.3799376
1993-04-25,0.37995106
1993-04-26,0.38016844
1993-04-27,0.38692212
1993-04-28,0.3861888
1993-04-29,0.3838722
1993-04-30,0.38379243
1993-05-01,0.38379243
1993-05-02,0.3837925
1993-05-03,0.38391513
1993-05-04,0.38357687
1993-05-05,0.38356468
1993-05-06,0.38242057
1993-05-07,0.38237852
1993-05-08,0.38237962
1993-05-09,0.38238445
1993-05-10,0.38391608
1993-05-11,0.38597175
1993-05-12,0.38909054
1993-05-13,0.3890685
1993-05-14,0.37034926
1993-05-15,0.37037674
1993-05-16,0.37037274
1993-05-17,0.37077755
1993-05-18,0.37346485
1993-05-19,0.3736259
1993-05-20,0.37374103
1993-05-21,0.3737614
1993-05-22,0.37376878
1993-05-23,0.37376878
1993-05-24,0.37400982
1993-05-25,0.3737771
1993-05-26,0.37390277
1993-05-27,0.37414208
1993-05-28,0.37413827
1993-05-29,0.37413844
1993-05-30,0.37413844
1993-05-31,0.37413844
1993-06-01,0.37405816
1993-06-02,0.37411287
1993-06-03,0.37449053
1993-06-04,0.37454343
1993-06-05,0.37454343
1993-06-06,0.37454343
1993-06-07,0.37452912
1993-06-08,0.37447876
1993-06-09,0.374607
1993-06-10,0.3745637
1993-06-11,0.37455449
1993-06-12,0.37455666
1993-06-13,0.37455666
1993-06-14,0.3748749
1993-06-15,0.3745406
1993-06-16,0.37451482
1993-06-17,0.37433654
1993-06-18,0.3744614
1993-06-19,0.3744614
1993-06-20,0.3744614
1993-06-21,0.37434557
1993-06-22,0.37445366
1993-06-23,0.37440583
1993-06-24,0.37426388
1993-06-25,0.37422693
1993-06-26,0.37422693
1993-06-27,0.37422693
1993-06-28,0.37435904
1993-06-29,0.3746399
1993-06-30,0.37435353
1993-07-01,0.37463075
1993-07-02,0.374625
1993-07-03,0.37462643
1993-07-04,0.37462643
1993-07-05,0.37462643
1993-07-06,0.37442
1993-07-07,0.37382066
1993-07-08,0.37413204
1993-07-09,0.37422195
1993-07-10,0.37422195
1993-07-11,0.37422195
1993-07-12,0.3750016
1993-07-13,0.375023
1993-07-14,0.37754866
1993-07-15,0.37649086
1993-07-16,0.3761235
1993-07-17,0.3761235
1993-07-18,0.3758683
1993-07-19,0.37501937
1993-07-20,0.37259552
1993-07-21,0.366754
1993-07-22,0.36604393
1993-07-23,0.36656776
1993-07-24,0.36656776
1993-07-25,0.36648676
1993-07-26,0.36730033
1993-07-27,0.36565858
1993-07-28,0.35985002
1993-07-29,0.35621914
1993-07-30,0.35598755
1993-07-31,0.35602987
1993-08-01,0.3560279
1993-08-02,0.35600176
1993-08-03,0.35545537
1993-08-04,0.35469732
1993-08-05,0.35577402
1993-08-06,0.355637
1993-08-07,0.355637
1993-08-08,0.355637
1993-08-09,0.35556102
1993-08-10,0.3545183
1993-08-11,0.35449764
1993-08-12,0.35419002
1993-08-13,0.35434258
1993-08-14,0.3543441
1993-08-15,0.35434425
1993-08-16,0.3568022
1993-08-17,0.3584186
1993-08-18,0.35833916
1993-08-19,0.3581276
1993-08-20,0.35785848
1993-08-21,0.35786107
1993-08-22,0.35786107
1993-08-23,0.3578617
1993-08-24,0.3574023
1993-08-25,0.3573149
1993-08-26,0.35680893
1993-08-27,0.3569653
1993-08-28,0.3571197
1993-08-29,0.357128
1993-08-30,0.35705632
1993-08-31,0.35710612
1993-09-01,0.35703334
1993-09-02,0.3570603
1993-09-03,0.35707846
1993-09-04,0.35707846
1993-09-05,0.35707894
1993-09-06,0.35707894
1993-09-07,0.35706326
1993-09-08,0.35700172
1993-09-09,0.35695332
1993-09-10,0.3568991
1993-09-11,0.3568991
1993-09-12,0.3568835
1993-09-13,0.3569834
1993-09-14,0.35705188
1993-09-15,0.35718143
1993-09-16,0.35718298
1993-09-17,0.3572356
1993-09-18,0.35728547
1993-09-19,0.35728547
1993-09-20,0.35744452
1993-09-21,0.35755354
1993-09-22,0.35777315
1993-09-23,0.35792795
1993-09-24,0.35692075
1993-09-25,0.35692075
1993-09-26,0.35692075
1993-09-27,0.35690147
1993-09-28,0.35688883
1993-09-29,0.35707137
1993-09-30,0.35711706
1993-10-01,0.35703808
1993-10-02,0.35703808
1993-10-03,0.35705253
1993-10-04,0.35699797
1993-10-05,0.35695636
1993-10-06,0.3571118
1993-10-07,0.35797113
1993-10-08,0.35795233
1993-10-09,0.35795233
1993-10-10,0.35795233
1993-10-11,0.35735163
1993-10-12,0.35738888
1993-10-13,0.3546185
1993-10-14,0.35520247
1993-10-15,0.35640115
1993-10-16,0.356351
1993-10-17,0.356351
1993-10-18,0.3562135
1993-10-19,0.35721937
1993-10-20,0.35762987
1993-10-21,0.35928586
1993-10-22,0.35934392
1993-10-23,0.35934392
1993-10-24,0.3593473
1993-10-25,0.3578913
1993-10-26,0.35914513
1993-10-27,0.36098063
1993-10-28,0.3611019
1993-10-29,0.3613742
1993-10-30,0.36137974
1993-10-31,0.3613949
1993-11-01,0.36144528
1993-11-02,0.3616652
1993-11-03,0.36136773
1993-11-04,0.361129
1993-11-05,0.36075535
1993-11-06,0.36080462
1993-11-07,0.36080462
1993-11-08,0.36067978
1993-11-09,0.36034998
1993-11-10,0.36031812
1993-11-11,0.3599713
1993-11-12,0.36896828
1993-11-13,0.36904383
1993-11-14,0.36904383
1993-11-15,0.36800256
1993-11-16,0.36844793
1993-11-17,0.36834547
1993-11-18,0.36751732
1993-11-19,0.3682338
1993-11-20,0.36823988
1993-11-21,0.36823988
1993-11-22,0.36833832
1993-11-23,0.36775655
1993-11-24,0.36770386
1993-11-25,0.36770386
1993-11-26,0.36773136
1993-11-27,0.36773136
1993-11-28,0.36773136
1993-11-29,0.36774468
1993-11-30,0.36746746
1993-12-01,0.36744332
1993-12-02,0.36752224
1993-12-03,0.36749923
1993-12-04,0.36750016
1993-12-05,0.36750016
1993-12-06,0.36742792
1993-12-07,0.3672793
1993-12-08,0.3672841
1993-12-09,0.36721623
1993-12-10,0.36719415
1993-12-11,0.36719415
1993-12-12,0.36719415
1993-12-13,0.367072
1993-12-14,0.36708644
1993-12-15,0.3675954
1993-12-16,0.36763197
1993-12-17,0.3675301
1993-12-18,0.3675301
1993-12-19,0.3675301
1993-12-20,0.36740485
1993-12-21,0.36719283
1993-12-22,0.36702865
1993-12-23,0.3669382
1993-12-24,0.3669382
1993-12-25,0.3669382
1993-12-26,0.3669382
1993-12-27,0.36692783
1993-12-28,0.3669265
1993-12-29,0.3669307
1993-12-30,0.3669345
1993-12-31,0.3669345
1994-01-01,0.3669345
1994-01-02,0.3669345
1994-01-03,0.36693463
1994-01-04,0.36701065
1994-01-05,0.36699823
1994-01-06,0.36755332
1994-01-07,0.36755052
1994-01-08,0.36755064
1994-01-09,0.36755064
1994-01-10,0.367565
1994-01-11,0.3671573
1994-01-12,0.36694604
1994-01-13,0.36588684
1994-01-14,0.3657204
1994-01-15,0.3657204
1994-01-16,0.3657204
1994-01-17,0.36515796
1994-01-18,0.36261618
1994-01-19,0.36171982
1994-01-20,0.35870266
1994-01-21,0.3604405
1994-01-22,0.36044365
1994-01-23,0.36044365
1994-01-24,0.36018163
1994-01-25,0.35172376
1994-01-26,0.35092744
1994-01-27,0.35218316
1994-01-28,0.35148093
1994-01-29,0.3514836
1994-01-30,0.35092056
1994-01-31,0.35049617
1994-02-01,0.34972852
1994-02-02,0.3497891
1994-02-03,0.34928387
1994-02-04,0.34940448
1994-02-05,0.34940448
1994-02-06,0.3493561
1994-02-07,0.34897125
1994-02-08,0.34752938
1994-02-09,0.34774077
1994-02-10,0.34451145
1994-02-11,0.3443748
1994-02-12,0.34438232
1994-02-13,0.3439118
1994-02-14,0.3440207
1994-02-15,0.34339488
1994-02-16,0.34191668
1994-02-17,0.34179986
1994-02-18,0.34186754
1994-02-19,0.34187052
1994-02-20,0.34187052
1994-02-21,0.34184852
1994-02-22,0.33782405
1994-02-23,0.33742324
1994-02-24,0.3358281
1994-02-25,0.3359699
1994-02-26,0.33555898
1994-02-27,0.33555898
1994-02-28,0.33415642
1994-03-01,0.3338702
1994-03-02,0.33389458
1994-03-03,0.33353457
1994-03-04,0.33353576
1994-03-05,0.33352506
1994-03-06,0.33352506
1994-03-07,0.33304667
1994-03-08,0.33277372
1994-03-09,0.33292723
1994-03-10,0.33020386
1994-03-11,0.32974738
1994-03-12,0.32974216
1994-03-13,0.3297354
1994-03-14,0.3297739
1994-03-15,0.3294633
1994-03-16,0.32939082
1994-03-17,0.32930717
1994-03-18,0.32935423
1994-03-19,0.32935423
1994-03-20,0.32935423
1994-03-21,0.32907116
1994-03-22,0.32901135
1994-03-23,0.3291464
1994-03-24,0.3289075
1994-03-25,0.32892227
1994-03-26,0.32892337
1994-03-27,0.3289244
1994-03-28,0.3286258
1994-03-29,0.3258685
1994-03-30,0.3258749
1994-03-31,0.3258893
1994-04-01,0.325956
1994-04-02,0.32707536
1994-04-03,0.32707497
1994-04-04,0.32693404
1994-04-05,0.32673213
1994-04-06,0.32650152
1994-04-07,0.32604846
1994-04-08,0.3261794
1994-04-09,0.3261794
1994-04-10,0.3261794
1994-04-11,0.32648075
1994-04-12,0.3267028
1994-04-13,0.3269744
1994-04-14,0.3264333
1994-04-15,0.32606238
1994-04-16,0.32606238
1994-04-17,0.32606238
1994-04-18,0.32488433
1994-04-19,0.32469547
1994-04-20,0.32495323
1994-04-21,0.32592458
1994-04-22,0.32736674
1994-04-23,0.32736754
1994-04-24,0.32724813
1994-04-25,0.3266999
1994-04-26,0.32888344
1994-04-27,0.33038127
1994-04-28,0.32788128
1994-04-29,0.32977992
1994-04-30,0.3296841
1994-05-01,0.329681
1994-05-02,0.32827932
1994-05-03,0.32834336
1994-05-04,0.3278971
1994-05-05,0.32780102
1994-05-06,0.3274325
1994-05-07,0.327459
1994-05-08,0.327459
1994-05-09,0.32868555
1994-05-10,0.32958
1994-05-11,0.33086565
1994-05-12,0.33089063
1994-05-13,0.33086035
1994-05-14,0.33086348
1994-05-15,0.33086118
1994-05-16,0.3351076
1994-05-17,0.3362038
1994-05-18,0.33729598
1994-05-19,0.33836168
1994-05-20,0.3383802
1994-05-21,0.3383802
1994-05-22,0.33837655
1994-05-23,0.3384038
1994-05-24,0.33792484
1994-05-25,0.33807206
1994-05-26,0.3382473
1994-05-27,0.33825442
1994-05-28,0.33825442
1994-05-29,0.33825442
1994-05-30,0.33825442
1994-05-31,0.33831525
1994-06-01,0.33904666
1994-06-02,0.33897242
1994-06-03,0.33892664
1994-06-04,0.33893347
1994-06-05,0.33893347
1994-06-06,0.33893776
1994-06-07,0.33933985
1994-06-08,0.33931726
1994-06-09,0.33940905
1994-06-10,0.33927196
1994-06-11,0.33926636
1994-06-12,0.33926636
1994-06-13,0.3390889
1994-06-14,0.33931413
1994-06-15,0.33917087
1994-06-16,0.33914968
1994-06-17,0.33911404
1994-06-18,0.33911404
1994-06-19,0.33911404
1994-06-20,0.33898637
1994-06-21,0.3389171
1994-06-22,0.33892986
1994-06-23,0.33858418
1994-06-24,0.33858547
1994-06-25,0.33858547
1994-06-26,0.33858547
1994-06-27,0.33873573
1994-06-28,0.33908948
1994-06-29,0.3390888
1994-06-30,0.33872694
1994-07-01,0.33861753
1994-07-02,0.33861753
1994-07-03,0.33861753
1994-07-04,0.33861753
1994-07-05,0.33862317
1994-07-06,0.33851343
1994-07-07,0.33824623
1994-07-08,0.33831498
1994-07-09,0.33831498
1994-07-10,0.33831498
1994-07-11,0.33735982
1994-07-12,0.33816966
1994-07-13,0.33746624
1994-07-14,0.33770075
1994-07-15,0.33667344
1994-07-16,0.33670136
1994-07-17,0.3365206
1994-07-18,0.33426762
1994-07-19,0.33440924
1994-07-20,0.33127952
1994-07-21,0.32578006
1994-07-22,0.32410312
1994-07-23,0.32410312
1994-07-24,0.3238761
1994-07-25,0.32360905
1994-07-26,0.32228005
1994-07-27,0.31985682
1994-07-28,0.31991845
1994-07-29,0.3154547
1994-07-30,0.31557932
1994-07-31,0.31557932
1994-08-01,0.31555215
1994-08-02,0.3151346
1994-08-03,0.31486773
1994-08-04,0.31317863
1994-08-05,0.3129963
1994-08-06,0.31300262
1994-08-07,0.31300262
1994-08-08,0.3132977
1994-08-09,0.3134957
1994-08-10,0.3147466
1994-08-11,0.314707
1994-08-12,0.31467184
1994-08-13,0.3146745
1994-08-14,0.31467652
1994-08-15,0.31568348
1994-08-16,0.31671607
1994-08-17,0.31679836
1994-08-18,0.31665707
1994-08-19,0.31669372
1994-08-20,0.31669372
1994-08-21,0.3166934
1994-08-22,0.31670755
1994-08-23,0.3165976
1994-08-24,0.3163888
1994-08-25,0.3164788
1994-08-26,0.316526
1994-08-27,0.316526
1994-08-28,0.316526
1994-08-29,0.31664792
1994-08-30,0.31665355
1994-08-31,0.31662416
1994-09-01,0.31657118
1994-09-02,0.31653863
1994-09-03,0.31653863
1994-09-04,0.31653863
1994-09-05,0.31653726
1994-09-06,0.3165191
1994-09-07,0.3165265
1994-09-08,0.31588766
1994-09-09,0.31584433
1994-09-10,0.31586555
1994-09-11,0.31586555
1994-09-12,0.31587735
1994-09-13,0.31589898
1994-09-14,0.31611368
1994-09-15,0.3160995
1994-09-16,0.31613883
1994-09-17,0.31613883
1994-09-18,0.3161287
1994-09-19,0.3159295
1994-09-20,0.31611985
1994-09-21,0.31609532
1994-09-22,0.31558523
1994-09-23,0.31539807
1994-09-24,0.31539807
1994-09-25,0.31539807
1994-09-26,0.31534436
1994-09-27,0.31529513
1994-09-28,0.315107
1994-09-29,0.31499824
1994-09-30,0.31500524
1994-10-01,0.31500694
1994-10-02,0.31500694
1994-10-03,0.31495482
1994-10-04,0.3149824
1994-10-05,0.31497362
1994-10-06,0.31498075
1994-10-07,0.3149037
1994-10-08,0.3149037
1994-10-09,0.3149037
1994-10-10,0.31501362
1994-10-11,0.31697205
1994-10-12,0.31705254
1994-10-13,0.31657544
1994-10-14,0.31670263
1994-10-15,0.31670263
1994-10-16,0.31668976
1994-10-17,0.316711
1994-10-18,0.31690323
1994-10-19,0.31599277
1994-10-20,0.3212098
1994-10-21,0.31777102
1994-10-22,0.31802186
1994-10-23,0.31802186
1994-10-24,0.31631103
1994-10-25,0.31787124
1994-10-26,0.31669113
1994-10-27,0.31954747
1994-10-28,0.3205662
1994-10-29,0.32040954
1994-10-30,0.3201641
1994-10-31,0.32033038
1994-11-01,0.3207934
1994-11-02,0.3206727
1994-11-03,0.32072437
1994-11-04,0.3208986
1994-11-05,0.320899
1994-11-06,0.32089832
1994-11-07,0.32093096
1994-11-08,0.32050654
1994-11-09,0.32033646
1994-11-10,0.3199744
1994-11-11,0.32030118
1994-11-12,0.32030165
1994-11-13,0.32030165
1994-11-14,0.3197075
1994-11-15,0.31944126
1994-11-16,0.31970936
1994-11-17,0.3193639
1994-11-18,0.31992355
1994-11-19,0.31992427
1994-11-20,0.31992427
1994-11-21,0.31941244
1994-11-22,0.3192159
1994-11-23,0.31913382
1994-11-24,0.31897676
1994-11-25,0.31901574
1994-11-26,0.31901574
1994-11-27,0.31901574
1994-11-28,0.31898302
1994-11-29,0.3188159
1994-11-30,0.3187604
1994-12-01,0.318717
1994-12-02,0.3186196
1994-12-03,0.3186196
1994-12-04,0.31862074
1994-12-05,0.31877175
1994-12-06,0.31886426
1994-12-07,0.31882048
1994-12-08,0.3188611
1994-12-09,0.31887814
1994-12-10,0.31887814
1994-12-11,0.31887814
1994-12-12,0.31888053
1994-12-13,0.31924435
1994-12-14,0.31911176
1994-12-15,0.318764
1994-12-16,0.31870678
1994-12-17,0.31870678
1994-12-18,0.31872675
1994-12-19,0.31868774
1994-12-20,0.31876752
1994-12-21,0.31828722
1994-12-22,0.31853443
1994-12-23,0.31910074
1994-12-24,0.31910074
1994-12-25,0.31910074
1994-12-26,0.31910074
1994-12-27,0.31910074
1994-12-28,0.31908768
1994-12-29,0.31909359
1994-12-30,0.3190928
1994-12-31,0.3190928
1995-01-01,0.3190928
1995-01-02,0.3190928
1995-01-03,0.3190187
1995-01-04,0.31918955
1995-01-05,0.3192328
1995-01-06,0.3191928
1995-01-07,0.3191928
1995-01-08,0.31919712
1995-01-09,0.31902367
1995-01-10,0.31815827
1995-01-11,0.31753868
1995-01-12,0.31601676
1995-01-13,0.3159247
1995-01-14,0.3159247
1995-01-15,0.3159247
1995-01-16,0.31587222
1995-01-17,0.3131112
1995-01-18,0.31399438
1995-01-19,0.3130089
1995-01-20,0.3114718
1995-01-21,0.31149882
1995-01-22,0.31148428
1995-01-23,0.3059521
1995-01-24,0.3059181
1995-01-25,0.3018411
1995-01-26,0.3087564
1995-01-27,0.3081828
1995-01-28,0.3082545
1995-01-29,0.3075195
1995-01-30,0.30796328
1995-01-31,0.30310598
1995-02-01,0.30152664
1995-02-02,0.30021232
1995-02-03,0.30009583
1995-02-04,0.29982728
1995-02-05,0.29983068
1995-02-06,0.2995673
1995-02-07,0.29978582
1995-02-08,0.30150896
1995-02-09,0.30153236
1995-02-10,0.30149806
1995-02-11,0.30149806
1995-02-12,0.30149806
1995-02-13,0.3016462
1995-02-14,0.3017574
1995-02-15,0.3017149
1995-02-16,0.30126494
1995-02-17,0.30112654
1995-02-18,0.30114424
1995-02-19,0.3011478
1995-02-20,0.3011846
1995-02-21,0.30079922
1995-02-22,0.29944092
1995-02-23,0.29900008
1995-02-24,0.2990429
1995-02-25,0.2990471
1995-02-26,0.29903704
1995-02-27,0.2995082
1995-02-28,0.2973853
1995-03-01,0.29705918
1995-03-02,0.29681206
1995-03-03,0.29695758
1995-03-04,0.29696065
1995-03-05,0.29695532
1995-03-06,0.29685035
1995-03-07,0.29666972
1995-03-08,0.29487702
1995-03-09,0.29490373
1995-03-10,0.29475817
1995-03-11,0.29476303
1995-03-12,0.29476303
1995-03-13,0.29470208
1995-03-14,0.2938663
1995-03-15,0.29391974
1995-03-16,0.29374546
1995-03-17,0.293805
1995-03-18,0.29380664
1995-03-19,0.29380664
1995-03-20,0.29373115
1995-03-21,0.29381865
1995-03-22,0.29364622
1995-03-23,0.2934396
1995-03-24,0.29344234
1995-03-25,0.29344234
1995-03-26,0.29344234
1995-03-27,0.29325098
1995-03-28,0.29323778
1995-03-29,0.2930756
1995-03-30,0.2932623
1995-03-31,0.29300117
1995-04-01,0.29301193
1995-04-02,0.29301193
1995-04-03,0.29301047
1995-04-04,0.29227746
1995-04-05,0.29207155
1995-04-06,0.29186365
1995-04-07,0.2925152
1995-04-08,0.2925152
1995-04-09,0.2925152
1995-04-10,0.29275507
1995-04-11,0.29439595
1995-04-12,0.29386318
1995-04-13,0.29573336
1995-04-14,0.295831
1995-04-15,0.295852
1995-04-16,0.2946685
1995-04-17,0.2923881
1995-04-18,0.29308066
1995-04-19,0.28377113
1995-04-20,0.28344703
1995-04-21,0.28255
1995-04-22,0.28276417
1995-04-23,0.2827596
1995-04-24,0.28355688
1995-04-25,0.2866906
1995-04-26,0.28705177
1995-04-27,0.28709194
1995-04-28,0.28761947
1995-04-29,0.28764117
1995-04-30,0.28764257
1995-05-01,0.28759658
1995-05-02,0.287472
1995-05-03,0.2877336
1995-05-04,0.28808475
1995-05-05,0.28829
1995-05-06,0.28829184
1995-05-07,0.28829184
1995-05-08,0.2896204
1995-05-09,0.29030713
1995-05-10,0.29019415
1995-05-11,0.2898764
1995-05-12,0.28106338
1995-05-13,0.28108242
1995-05-14,0.281275
1995-05-15,0.28143016
1995-05-16,0.2847488
1995-05-17,0.28553313
1995-05-18,0.28568912
1995-05-19,0.28571555
1995-05-20,0.28571555
1995-05-21,0.28571555
1995-05-22,0.28576037
1995-05-23,0.28555354
1995-05-24,0.28546166
1995-05-25,0.28562024
1995-05-26,0.28564215
1995-05-27,0.28564215
1995-05-28,0.28564215
1995-05-29,0.28564215
1995-05-30,0.28568923
1995-05-31,0.28583303
1995-06-01,0.28585494
1995-06-02,0.2858302
1995-06-03,0.2858302
1995-06-04,0.2858302
1995-06-05,0.28584895
1995-06-06,0.28582513
1995-06-07,0.28581527
1995-06-08,0.2853687
1995-06-09,0.2853912
1995-06-10,0.2853912
1995-06-11,0.2853912
1995-06-12,0.28522992
1995-06-13,0.2854595
1995-06-14,0.28558785
1995-06-15,0.28543258
1995-06-16,0.28542125
1995-06-17,0.28542125
1995-06-18,0.28542125
1995-06-19,0.285436
1995-06-20,0.2857982
1995-06-21,0.2856459
1995-06-22,0.28536496
1995-06-23,0.28539088
1995-06-24,0.28539088
1995-06-25,0.28539088
1995-06-26,0.2855049
1995-06-27,0.2854306
1995-06-28,0.28542712
1995-06-29,0.28551185
1995-06-30,0.28540707
1995-07-01,0.28541768
1995-07-02,0.28541768
1995-07-03,0.28542596
1995-07-04,0.28542596
1995-07-05,0.28542477
1995-07-06,0.2854242
1995-07-07,0.28535554
1995-07-08,0.28535554
1995-07-09,0.28535554
1995-07-10,0.28478363
1995-07-11,0.2845633
1995-07-12,0.28420588
1995-07-13,0.28385147
1995-07-14,0.28380078
1995-07-15,0.2838015
1995-07-16,0.28380084
1995-07-17,0.2834787
1995-07-18,0.28250763
1995-07-19,0.27819145
1995-07-20,0.28261155
1995-07-21,0.2814686
1995-07-22,0.281474
1995-07-23,0.2814738
1995-07-24,0.28032285
1995-07-25,0.2809877
1995-07-26,0.2796217
1995-07-27,0.2788334
1995-07-28,0.27902275
1995-07-29,0.2790047
1995-07-30,0.2790027
1995-07-31,0.27894366
1995-08-01,0.27850455
1995-08-02,0.27830103
1995-08-03,0.27807248
1995-08-04,0.2780173
1995-08-05,0.2780145
1995-08-06,0.27801633
1995-08-07,0.277705
1995-08-08,0.2774385
1995-08-09,0.2784411
1995-08-10,0.27834678
1995-08-11,0.27887028
1995-08-12,0.27887028
1995-08-13,0.27887046
1995-08-14,0.27889538
1995-08-15,0.27836487
1995-08-16,0.278352
1995-08-17,0.27860287
1995-08-18,0.2786042
1995-08-19,0.2786042
1995-08-20,0.2786042
1995-08-21,0.27859092
1995-08-22,0.2784386
1995-08-23,0.27840692
1995-08-24,0.2780623
1995-08-25,0.27805763
1995-08-26,0.2780482
1995-08-27,0.2780482
1995-08-28,0.27823532
1995-08-29,0.2782681
1995-08-30,0.2781777
1995-08-31,0.2781215
1995-09-01,0.27811816
1995-09-02,0.27811816
1995-09-03,0.27811816
1995-09-04,0.27811652
1995-09-05,0.27811283
1995-09-06,0.2779202
1995-09-07,0.27736816
1995-09-08,0.27738428
1995-09-09,0.27738428
1995-09-10,0.27738428
1995-09-11,0.2773146
1995-09-12,0.27736482
1995-09-13,0.27752665
1995-09-14,0.2779418
1995-09-15,0.27800214
1995-09-16,0.27800396
1995-09-17,0.27800396
1995-09-18,0.27777848
1995-09-19,0.27771202
1995-09-20,0.2773017
1995-09-21,0.27708226
1995-09-22,0.27709368
1995-09-23,0.27709398
1995-09-24,0.27709398
1995-09-25,0.2770928
1995-09-26,0.27707633
1995-09-27,0.27675626
1995-09-28,0.27674684
